Title,Author,Rating,Genre,Publisher,PublishDate,
La vuelta del ranquel,Florencia Bonelli (Goodreads Author),4.26,"['Romance', 'Historical Romance', 'Historical Fiction', 'Historical', 'Adult Fiction']",DeBolsillo,Sep-08,
Me llaman Artemio Furia,Florencia Bonelli (Goodreads Author),4.29,"['Historical Romance', 'Romance', 'Historical Fiction']",Suma,May-09,
Witch World,Christopher Pike,3.6,"['Young Adult', 'Fantasy', 'Paranormal', 'Witches', 'Supernatural', 'Fiction', 'Magic', 'Romance', 'Urban Fantasy', 'Horror']",Simon Pulse,November 13th 2012,
The Forever of Ella and Micha,Jessica Sorensen (Goodreads Author),4.09,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'College', 'Music', 'Chick Lit', 'Drama', 'Fiction']",Forever,October 15th 2013,
The Manchurian Candidate,Richard Condon,4.09,"['Fiction', 'Thriller', 'Classics', 'Mystery', 'Espionage', 'Mystery Thriller', 'Politics', 'Suspense', 'Crime', 'Novels']",Pocket Book,July 20th 2004,
The Case of the Cryptic Crinoline,Nancy Springer (Goodreads Author),4.12,"['Mystery', 'Historical Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Juvenile']",Philomel Books,May 14th 2009,
Ø§Ù„Ø¢Ù† Ù†ÙØªØ­ Ø§Ù„ØµÙ†Ø¯ÙˆÙ‚ 2,Ø£Ø­Ù…Ø¯ Ø®Ø§Ù„Ø¯ ØªÙˆÙÙŠÙ‚,3.79,"['Horror', 'Novels', 'Short Stories', 'Fiction', 'Fantasy', 'Mystery', 'Literature', 'Egypt']",Ø¯Ø§Ø± Ù„ÙŠÙ„Ù‰ Ù„Ù„Ù†Ø´Ø± ÙˆØ§Ù„ØªÙˆØ²ÙŠØ¹,2009,
Elect,Rachel Van Dyken (Goodreads Author),4.18,"['New Adult', 'Romance', 'College', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'Dark', 'Suspense', 'High School', 'Mystery']",Forever,December 10th 2013,
La uniÃ³n. EpÃ­logo de vuelta a tu amor,Isabel AcuÃ±a C. (Goodreads Author),4.19,[],Isabel Cristina AcuÃ±a C.,September 15th 2013,
Broken and Screwed,Tijan (Goodreads Author),4.13,"['Romance', 'New Adult', 'Young Adult', 'Contemporary', 'High School', 'Contemporary Romance', 'Sports', 'College', 'Death', 'Drama']",,February 7th 2013,
Alexander: Child of a Dream,"Valerio Massimo Manfredi, Iain Halliday (Translator), Irena Trenc-Frelih (Translator)",4.08,"['Historical Fiction', 'Fiction', 'Historical', 'Literature', 'War', 'Fantasy', 'Novels', 'Ancient', 'Ancient History', 'Historical Romance']",Washington Square Press,October 1st 2001,
"Saga, Vol. 2","Brian K. Vaughan (Goodreads Author) (Writer), Fiona Staples (Artist)",4.53,"['Comics', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Adult', 'Comic Book', 'Romance', 'Graphic Novels', 'Adventure', 'Space Opera']",Image Comics,July 2nd 2013,
Three Wishes,Liane Moriarty (Goodreads Author),3.78,"['Fiction', 'Chick Lit', 'Contemporary', 'Audiobook', 'Australia', 'Romance', 'Adult Fiction', 'Adult', 'Family', 'Womens Fiction']",Harper Paperbacks,August 18th 2020,
Stolen Songbird,Danielle L. Jensen (Goodreads Author),3.93,"['Fantasy', 'Young Adult', 'Romance', 'Magic', 'Young Adult Fantasy', 'Paranormal', 'High Fantasy', 'Fiction', 'Witches', 'Fae']",Strange Chemistry,April 1st 2014,
The First Chronicles of Druss the Legend,David Gemmell,4.34,"['Fantasy', 'Fiction', 'Heroic Fantasy', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adventure', 'Sword and Sorcery', 'Epic', 'Military Fiction']",Del Rey,October 5th 1999,
Ù…Ø§Ù†Ø¯ÙŠÙ„ Ø¨Ø§Ø¦Ø¹ Ø§Ù„ÙƒØªØ¨ Ø§Ù„Ù‚Ø¯ÙŠÙ…Ø©,"Stefan Zweig, Ø³ØªÙŠÙØ§Ù† Ø²ÙØ§ÙŠØº, Ø£Ø¨Ùˆ Ø¨ÙƒØ± Ø§Ù„Ø¹ÙŠØ§Ø¯ÙŠ (Translator)",3.95,"['Short Stories', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Novels', 'Audiobook', '20th Century', 'Drama', 'Historical Fiction']",Ø¯Ø§Ø± Ù…Ø³ÙƒÙ„ÙŠØ§Ù†ÙŠ Ù„Ù„Ù†Ø´Ø± ÙˆØ§Ù„ØªÙˆØ²ÙŠØ¹ØŒ Ù…Ø³Ø¹Ù‰ Ù„Ù„Ù†Ø´Ø± ÙˆØ§Ù„ØªÙˆØ²ÙŠØ¹,Jan-18,
Suicide Notes from Beautiful Girls,Lynn Weingarten (Goodreads Author),3.45,"['Young Adult', 'Mystery', 'Contemporary', 'Thriller', 'Fiction', 'Mystery Thriller', 'Realistic Fiction', 'Audiobook', 'LGBT', 'Suspense']",Simon Pulse,July 7th 2015,
The Problem with Forever,Jennifer L. Armentrout (Goodreads Author),4.01,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'High School', 'Abuse', 'Realistic Fiction', 'Young Adult Contemporary', 'Contemporary Romance', 'Audiobook']",Harlequin Teen,May 17th 2016,
Wink Poppy Midnight,April Genevieve Tucholke,3.26,"['Young Adult', 'Mystery', 'Contemporary', 'Fantasy', 'Magical Realism', 'Fiction', 'Romance', 'Audiobook', 'Thriller', 'Mystery Thriller']",Dial Books,March 22nd 2016,
The Influence of Military Strategies to Business,M.D. White (Goodreads Author),4.08,"['Contemporary', 'Adult', 'Nonfiction', 'Business', 'Management', 'Education', 'New Adult', 'Modern', 'Self Help', 'Inspirational']","Hopeful Media Solutions, LLC.",September 29th 2017,
Diary of a Drug Fiend,Aleister Crowley,3.67,"['Fiction', 'Occult', 'Classics', 'Philosophy', 'Thelema', 'Magic', 'Novels', 'Spirituality', 'Magick', 'Literature']",Weiser Books,Jun-77,
The New Oxford American Dictionary,Oxford University Press,3.79,"['Reference', 'Nonfiction', 'Dictionaries', 'Contemporary', 'Drama', 'Unfinished', 'Education', 'Suspense', 'Epic', 'Language']",Amazon Dictionary Account,Published,
The Gold Bug Variations,Richard Powers,4.12,"['Fiction', 'Literature', 'Music', 'Novels', 'Contemporary', 'Literary Fiction', 'American', 'Romance', 'Unfinished', '20th Century']",William Morrow Paperbacks,1991,
The Uplift War,David Brin (Goodreads Author),4.07,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Science Fiction Fantasy', 'Fantasy', 'Aliens', 'Speculative Fiction', 'Space', 'Audiobook']",Spectra Books,August 1st 1995,
My Brother Michael,Mary Stewart,4.01,"['Mystery', 'Romance', 'Fiction', 'Romantic Suspense', 'Suspense', 'Gothic', 'Greece', 'Mystery Thriller', 'Thriller', 'Adventure']",HarperTorch,December 4th 2001,
Palimpsest,Catherynne M. Valente (Goodreads Author),3.66,"['Fantasy', 'Fiction', 'Urban Fantasy', 'Magical Realism', 'Steampunk', 'Science Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'LGBT', 'Adult']",Spectra,February 24th 2009,
Arena,Karen Hancock,4.15,"['Fantasy', 'Christian Fiction', 'Science Fiction', 'Christian', 'Fiction', 'Christian Fantasy', 'Young Adult', 'Adventure', 'Romance', 'Science Fiction Fantasy']",Bethany House Publishers,May 1st 2002,
The Gift,"Hafez, Daniel Ladinsky (Translator)",4.41,"['Poetry', 'Spirituality', 'Classics', 'Religion', 'Fiction', 'Philosophy', 'Islam', 'Iran', 'Literature', 'Mysticism']",Penguin Compass,August 1st 1999,
Envy,Anna Godbersen,3.9,"['Historical Fiction', 'Young Adult', 'Romance', 'Historical', 'Fiction', 'Chick Lit', 'Historical Romance', 'Teen', 'Drama', 'Young Adult Historical Fiction']",HarperCollins,January 27th 2009,
City of Glass,Paul Auster,3.79,"['Fiction', 'Mystery', 'Literature', 'American', 'Novels', 'Contemporary', 'Classics', 'Literary Fiction', 'Crime', 'New York']",Penguin Books,April 7th 1987,
"The Book of Lost Tales, Part One","J.R.R. Tolkien, Christopher Tolkien (Editor, Introduction, Appendix, )",3.84,"['Fantasy', 'Fiction', 'Classics', 'High Fantasy', 'Science Fiction Fantasy', 'Short Stories', 'Epic Fantasy', 'Literature', 'Adventure', 'Mythology']",Del Rey/Ballantine Books,June 1st 1992,
Scat,Carl Hiaasen (Goodreads Author),3.95,"['Mystery', 'Young Adult', 'Fiction', 'Realistic Fiction', 'Middle Grade', 'Humor', 'Animals', 'Adventure', 'Childrens', 'Juvenile']",Alfred A. Knopf Books for Young Readers,January 27th 2009,
Empire V,"Victor Pelevin, Ð’Ð¸ÐºÑ‚Ð¾Ñ€ ÐŸÐµÐ»ÐµÐ²Ð¸Ð½",3.88,"['Fiction', 'Russia', 'Fantasy', 'Vampires', 'Russian Literature', 'Modern', 'Urban Fantasy', 'Contemporary', 'Novels', 'Science Fiction']",Ð­ÐºÑÐ¼Ð¾,2006,
The Rules of Survival,Nancy Werlin (Goodreads Author),3.98,"['Young Adult', 'Realistic Fiction', 'Fiction', 'Abuse', 'Contemporary', 'Teen', 'Mental Health', 'Audiobook', 'Mental Illness', 'Survival']",Dial Books,September 7th 2006,
Moon Spell,Samantha Young (Goodreads Author),3.99,"['Paranormal', 'Young Adult', 'Werewolves', 'Fantasy', 'Romance', 'Magic', 'Paranormal Romance', 'Vampires', 'Shapeshifters', 'Supernatural']",CreateSpace,October 10th 2011,
Geography Club,Brent Hartinger (Goodreads Author),3.74,"['Young Adult', 'LGBT', 'Fiction', 'Queer', 'Contemporary', 'Gay', 'Romance', 'M M Romance', 'Realistic Fiction', 'Teen']",HarperCollins,February 17th 2004,
Bright Star: Love Letters and Poems of John Keats to Fanny Brawne,"John Keats, Jane Campion (Introduction)",4.29,"['Poetry', 'Classics', 'Nonfiction', 'Romance', '19th Century', 'Biography', 'Literature', 'British Literature', 'Love', 'History']",Penguin Books,September 2nd 2009,
Deadly Little Games,Laurie Faria Stolarz (Goodreads Author),4.04,"['Young Adult', 'Paranormal', 'Romance', 'Fantasy', 'Mystery', 'Supernatural', 'Fiction', 'Thriller', 'Teen', 'Paranormal Romance']",Hyperion Book CH,December 28th 2010,
Out of Oz,"Gregory Maguire, Douglas Smith (Illustrator)",3.85,"['Fantasy', 'Fiction', 'Retellings', 'Fairy Tales', 'Adult', 'Science Fiction Fantasy', 'Adult Fiction', 'Magic', 'Novels', 'Audiobook']",William Morrow,November 1st 2011,
Magician: Apprentice Volume 1,"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman (Illustrations)",4.45,"['Fantasy', 'Graphic Novels', 'Epic Fantasy', 'Comics', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Fiction', 'Marvel', 'Science Fiction']",Marvel Comics Group,May 30th 2007,
Darwin's Radio,Greg Bear,3.71,"['Science Fiction', 'Fiction', 'Thriller', 'Science Fiction Fantasy', 'Evolution', 'Speculative Fiction', 'Audiobook', 'Fantasy', 'Hard Science Fiction', 'Biology']",Ballantine Books,March 4th 2003,
Indias blancas,Florencia Bonelli (Goodreads Author),4.21,"['Romance', 'Historical Romance', 'Historical Fiction', 'Historical', 'Adult']",Suma de letras,Mar-10,
Los santos inocentes,Miguel Delibes,4.08,"['Fiction', 'Spanish Literature', 'Classics', 'Spain', 'Drama', 'Literature', '20th Century', 'Novels', 'Modern Classics', 'School']","Editorial Planeta, S.A. (Barcelona)",June 1st 1997,
Drowning Instinct,Ilsa J. Bick (Goodreads Author),3.94,"['Young Adult', 'Contemporary', 'Romance', 'Realistic Fiction', 'Fiction', 'Dark', 'Abuse', 'Mental Illness', 'Mystery', 'Mental Health']",Lerner Publishing Group,February 1st 2012,
Der Sandmann,E.T.A. Hoffmann,3.71,"['Classics', 'Horror', 'German Literature', 'Short Stories', 'School', 'Gothic', 'Fantasy', 'Read For School', '19th Century', 'Germany']",Insel Verlag,1986,
The Garden of Evening Mists,Tan Twan Eng,4.12,"['Historical Fiction', 'Fiction', 'Asia', 'War', 'Historical', 'Japan', 'Asian Literature', 'Literary Fiction', 'Novels', 'Book Club']",Myrmidon,November 2nd 2011,
Hotarul Nestatornic,Ionel Teodoreanu,4.12,"['Romanian Literature', 'Classics', 'Childrens', '20th Century', 'Fiction']",Litera,December 16th 2009,
The Treachery of Beautiful Things,Ruth Frances Long (Goodreads Author),3.81,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Fairies', 'Magic', 'Fae', 'Fairy Tales', 'Fiction', 'Urban Fantasy']",Dial Books,August 16th 2012,
Life on the Refrigerator Door,Alice Kuipers (Goodreads Author),3.66,"['Fiction', 'Young Adult', 'Contemporary', 'Chick Lit', 'Family', 'Drama', 'Realistic Fiction', 'Adult Fiction', 'Death', 'Adult']",Harper,August 28th 2007,
Totem and Taboo,"Sigmund Freud, James Strachey (Translator)",3.85,"['Psychology', 'Nonfiction', 'Philosophy', 'Psychoanalysis', 'Anthropology', 'Religion', 'Classics', 'Sociology', 'Science', 'Theory']",Routledge,May 17th 2001,
The Broom of the System,David Foster Wallace,3.84,"['Fiction', 'Novels', 'Literature', 'Contemporary', 'American', 'Literary Fiction', 'Philosophy', 'Humor', 'The United States Of America', 'Americana']",Penguin Books,May 25th 2004,
Joy in the Morning,P.G. Wodehouse,4.34,"['Fiction', 'Humor', 'Classics', 'Comedy', 'British Literature', 'Audiobook', '20th Century', 'Novels', 'Historical Fiction', 'Literature']",W. W. Norton Company,July 5th 2011,
The Wolves of Willoughby Chase,"Joan Aiken, Pat Marriott (Illustrator)",4.06,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Historical Fiction', 'Adventure', 'Historical', 'Gothic']",Delacorte Press,November 14th 2000,
MacRieve,Kresley Cole (Goodreads Author),4.3,"['Romance', 'Paranormal', 'Paranormal Romance', 'Fantasy', 'Shapeshifters', 'Werewolves', 'Vampires', 'Urban Fantasy', 'Adult', 'Demons']",Gallery Books,July 2nd 2013,
Trust,Molly Evangeline (Goodreads Author),4.6,"['Fantasy', 'Christian', 'Young Adult', 'Christian Fiction', 'Christian Fantasy', 'Adventure']",Living Sword Publishing,November 11th 2012,
Ø³ÙŠÙƒÙˆÙ„ÙˆØ¬ÙŠØ© Ø§Ù„Ø¬Ù…Ø§Ù‡ÙŠØ±,"Gustave Le Bon, Ù‡Ø§Ø´Ù… ØµØ§Ù„Ø­ (Translator)",3.86,"['Psychology', 'Nonfiction', 'Sociology', 'Politics', 'Philosophy', 'History', 'France', 'Classics', 'Social Science', 'Science']",Ø¯Ø§Ø± Ø§Ù„Ø³Ø§Ù‚ÙŠ,2011,
Auggie & Me: Three Wonder Stories,R.J. Palacio,4.35,"['Fiction', 'Middle Grade', 'Young Adult', 'Realistic Fiction', 'Contemporary', 'Childrens', 'Short Stories', 'Audiobook', 'School', 'Family']",Corgi Childrens,August 27th 2015,
The Shepherd's Crown,"Terry Pratchett, Rob Wilkins (Afterword)",4.36,"['Fantasy', 'Fiction', 'Young Adult', 'Humor', 'Audiobook', 'Magic', 'Science Fiction Fantasy', 'Witches', 'Comedy', 'Adventure']",Harper,September 1st 2015,
The Burning Maze,Rick Riordan (Goodreads Author),4.36,"['Fantasy', 'Mythology', 'Young Adult', 'Middle Grade', 'Fiction', 'Adventure', 'Audiobook', 'LGBT', 'Urban Fantasy', 'Childrens']",Disney-Hyperion,May 1st 2018,
Truly Devious,Maureen Johnson (Goodreads Author),4.02,"['Mystery', 'Young Adult', 'Contemporary', 'Mystery Thriller', 'Fiction', 'Thriller', 'Audiobook', 'Crime', 'Boarding School', 'Teen']",HarperCollins,January 16th 2018,
The Vanishing Stair,Maureen Johnson (Goodreads Author),4.24,"['Mystery', 'Young Adult', 'Contemporary', 'Audiobook', 'Mystery Thriller', 'Fiction', 'Thriller', 'Crime', 'Boarding School', 'Historical Fiction']",Katherine Tegen Books,January 22nd 2019,
Do Not Say We Have Nothing,Madeleine Thien,3.91,"['Fiction', 'Historical Fiction', 'China', 'Canada', 'Historical', 'Asia', 'Literary Fiction', 'Contemporary', 'Music', 'Novels']",W. W. Norton Company,October 11th 2016,
In the Bleak Midwinter,Julia Spencer-Fleming (Goodreads Author),3.91,"['Mystery', 'Fiction', 'Mystery Thriller', 'Crime', 'Thriller', 'Romance', 'Audiobook', 'Contemporary', 'Suspense', 'New York']",Minotaur Books,March 14th 2003,
Cosmic Banditos,A.C. Weisbecker,3.88,"['Fiction', 'Science Fiction', 'Humor', 'Comedy', 'Novels', 'Adventure', 'Literature', 'Literary Fiction', 'Contemporary', 'Thriller']",Berkley Books,March 6th 2001,
Monkey taming,Judith Fathallah,3.78,"['Young Adult', 'Mental Health', 'Mental Illness', 'Fiction', 'Contemporary']",Definitions (Young Adult),July 6th 2006,
Tehlikeli Oyunlar,OÄŸuz Atay,4.61,"['Turkish Literature', 'Turkish', 'Fiction', 'Novels', 'Roman', 'Literature', 'Classics', 'Unfinished']",Ä°letiÅŸim YayÄ±ncÄ±lÄ±k,Feb-00,
Candle in the Darkness,Lynn Austin (Goodreads Author),4.3,"['Historical Fiction', 'Christian Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Civil War', 'Christian Historical Fiction', 'Historical Romance', 'Christian Romance']",Bethany House Publishers,November 1st 2002,
Joseph and His Brothers,"Thomas Mann, John E. Woods (translator)",4.43,"['Fiction', 'Classics', 'German Literature', 'Literature', 'Historical Fiction', 'Germany', 'Religion', 'Novels', '20th Century', 'Egypt']",Everyman's Library (Knopf),May 10th 2005,
"Vittorio, The Vampire",Anne Rice,3.52,"['Vampires', 'Horror', 'Fantasy', 'Fiction', 'Paranormal', 'Supernatural', 'Historical Fiction', 'Urban Fantasy', 'Gothic', 'Historical']",Alfred A. Knopf,Published,
America Alone: The End of the World As We Know It,Mark Steyn,4.13,"['Politics', 'Nonfiction', 'History', 'Islam', 'Cultural', 'Religion', 'Terrorism', 'Economics', 'Political Science', 'Sociology']",Regnery Publishing,October 1st 2006,
Liberal Fascism: The Secret History of the American Left from Mussolini to the Politics of Meaning,Jonah Goldberg,3.99,"['Politics', 'History', 'Nonfiction', 'Philosophy', 'Political Science', 'Economics', 'American History', 'Cultural', 'Audiobook', 'Government']",Doubleday,January 8th 2008,
Bomarzo,Manuel Mujica Lainez,4.29,"['Fiction', 'Historical Fiction', 'Historical', 'Novels', 'Classics', 'Spanish Literature']",Editorial Sudamericana,Jan-88,
A Company of Swans,Eva Ibbotson,3.99,"['Historical Fiction', 'Romance', 'Young Adult', 'Historical', 'Fiction', 'Historical Romance', 'Teen', 'Adult', '20th Century', 'Chick Lit']",Speak,September 6th 2007,
Memoirs of an Invisible Man,H.F. Saint,4.11,"['Fiction', 'Science Fiction', 'Fantasy', 'Thriller', 'Adventure', 'Novels', 'Mystery', 'Humor', 'Contemporary', '20th Century']",Atheneum Books,April 1st 1987,
The Darkest Lie,Gena Showalter (Goodreads Author),4.31,"['Paranormal Romance', 'Paranormal', 'Romance', 'Demons', 'Fantasy', 'Mythology', 'Adult', 'Urban Fantasy', 'Angels', 'Supernatural']",Mira,July 2nd 2010,
O Guerreiro-Lobo,Sandra Carvalho,4.14,"['Fantasy', 'Portuguese Literature', 'Romance', 'Fiction', 'Portugal', 'Young Adult', 'High Fantasy', 'Historical Fantasy']",Editorial PresenÃ§a,June 2nd 2005,
"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss, and Long-term Health","T. Colin Campbell, Thomas M. Campbell II (Goodreads Author)",4.23,"['Health', 'Nonfiction', 'Nutrition', 'Food', 'Science', 'Vegan', 'Self Help', 'Diets', 'Reference', 'Audiobook']",Benbella Books,May 11th 2006,
All That Is Bitter and Sweet: A Memoir,"Ashley Judd, Maryanne Vollers, Nicholas D. Kristof (Goodreads Author) (Foreword)",3.59,"['Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'Biography Memoir', 'Womens', 'Inspirational', 'Family', 'True Story', 'Feminism']",Ballantine Books,April 5th 2011,
Î‘Î¸Î·Î½Î¬: Î•Ï…Ï„Ï…Ï‡ÏŽÏ‚ Ï€Î¿Ï… Î´ÎµÎ½ Î³ÎµÎ½Î½Î®Î¸Î·ÎºÎ± ÏŒÎ¼Î¿ÏÏ†Î·...,"Kostas Karakasis, ÎšÏŽÏƒÏ„Î±Ï‚ ÎšÎ±ÏÎ±ÎºÎ¬ÏƒÎ·Ï‚",3.93,"['Historical Fiction', 'Novels', 'Romance', 'Historical', 'Fiction']",Î¨Ï…Ï‡Î¿Î³Î¹ÏŒÏ‚,2006,
Cider With Rosie,Laurie Lee,3.94,"['Classics', 'Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'British Literature', 'Biography Memoir', 'Modern Classics', '20th Century', 'History']",Vintage,May 28th 2002,
"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit",David Eddings,4.28,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Adventure', 'Young Adult', 'Epic', 'Science Fiction']",Del Rey Books,August 27th 2002,
L'Avare,MoliÃ¨re,3.68,"['Classics', 'Plays', 'France', 'Theatre', 'Drama', 'School', 'French Literature', 'Fiction', 'Read For School', 'Literature']",Cle Intl,December 1st 2003,
Losing Lila,Sarah Alderson (Goodreads Author),4.08,"['Young Adult', 'Paranormal', 'Romance', 'Fantasy', 'Supernatural', 'Mystery', 'Paranormal Romance', 'Science Fiction', 'Contemporary', 'Urban Fantasy']",Simon & Schuster UK,August 2nd 2012,
